Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000012917.jpg, 0.499573, 0.22455, 48.4, 7
000000256999.jpg, 0.589272, 0.23661, 49.2, 11
000000180406.jpg, 0.467611, 0.23983, 51.9, 14
000000286465.jpg, 0.832747, 0.22449, 46.3, 6
000000062828.jpg, 0.641482, 0.19705, 45.8, 11
000000512877.jpg, 0.635610, 0.21197, 50.5, 10
000000537538.jpg, 0.583366, 0.22309, 47.4, 2
000000231579.jpg, 0.877816, 0.30972, 52.9, 3
000000576265.jpg, 0.906939, 0.22127, 50.1, 1
000000111225.jpg, 0.639883, 0.22197, 50.4, 2
000000415972.jpg, 0.775588, 0.24215, 47.3, 2
000000006108.jpg, 0.698731, 0.22242, 47.8, 8
000000147213.jpg, 0.799517, 0.23581, 48.7, 6
000000129040.jpg, 0.642121, 0.19479, 48.0, 4
000000156801.jpg, 0.638574, 0.22346, 49.6, 7
000000538237.jpg, 0.585043, 0.22366, 51.0, 23
000000408913.jpg, 0.557403, 0.22550, 46.9, 7
000000039662.jpg, 0.648873, 0.22078, 49.3, 6
000000318344.jpg, 0.870062, 0.23859, 49.0, 2
000000087167.jpg, 0.925663, 0.23599, 50.7, 1
000000117695.jpg, 0.724129, 0.22872, 49.2, 14
000000351482.jpg, 0.620780, 0.23666, 49.8, 4
000000196284.jpg, 0.555344, 0.22432, 51.2, 22
000000009480.jpg, 0.720118, 0.22177, 50.0, 8
000000507205.jpg, 0.576202, 0.23682, 51.0, 2
000000412329.jpg, 0.601300, 0.18123, 46.2, 8
000000276031.jpg, 0.670822, 0.24277, 48.0, 13
000000525774.jpg, 0.782615, 0.22481, 46.2, 1
000000045906.jpg, 0.653102, 0.19782, 47.4, 6
000000103777.jpg, 0.499843, 0.22530, 50.8, 19
000000015989.jpg, 0.897783, 0.23267, 52.4, 3
000000060926.jpg, 0.860908, 0.22816, 50.3, 2
000000484003.jpg, 0.671103, 0.24120, 41.1, 2
000000226201.jpg, 0.629240, 0.22307, 49.1, 2
000000044041.jpg, 0.647488, 0.23331, 48.5, 5
000000541070.jpg, 0.936090, 0.25477, 47.7, 2
000000360708.jpg, 0.906090, 0.23470, 50.9, 1
000000094810.jpg, 0.604816, 0.22371, 50.6, 9
000000182351.jpg, 0.551455, 0.22829, 49.7, 3
000000453418.jpg, 0.902297, 0.19572, 47.9, 3
000000045321.jpg, 0.726215, 0.23915, 47.5, 2
000000136974.jpg, 0.879736, 0.25663, 49.7, 2
000000247899.jpg, 0.494686, 0.23682, 48.0, 23
000000310650.jpg, 0.545996, 0.24066, 49.6, 6
000000308958.jpg, 0.898632, 0.31131, 50.6, 2
000000112691.jpg, 0.759400, 0.22695, 45.3, 6
000000342346.jpg, 0.836846, 0.22530, 48.1, 2
000000439844.jpg, 0.466734, 0.24038, 48.1, 3
000000531006.jpg, 0.650125, 0.23026, 46.2, 6
000000394235.jpg, 0.591183, 0.22945, 48.1, 9
000000543533.jpg, 0.643611, 0.23164, 48.0, 9
000000287055.jpg, 0.695244, 0.24416, 45.9, 8
000000057030.jpg, 0.687229, 0.22682, 47.6, 10
000000284521.jpg, 0.666513, 0.22812, 50.0, 11
000000124396.jpg, 0.627032, 0.22534, 47.0, 2
000000040847.jpg, 0.574155, 0.31741, 48.8, 9
000000042880.jpg, 0.643946, 0.22629, 46.7, 12
000000491104.jpg, 0.651396, 0.22822, 47.4, 24
000000451220.jpg, 0.775499, 0.23947, 47.2, 2
000000036458.jpg, 0.631855, 0.24175, 44.8, 13
000000174401.jpg, 0.896867, 0.22084, 50.5, 1
000000519615.jpg, 0.838498, 0.24117, 50.4, 5
000000341925.jpg, 0.586783, 0.22843, 46.2, 7
000000351565.jpg, 0.726691, 0.24195, 48.7, 1
000000130022.jpg, 0.713078, 0.23805, 48.3, 10
000000182667.jpg, 0.542296, 0.22717, 47.1, 12
000000380476.jpg, 0.948608, 0.22588, 48.6, 2
000000053997.jpg, 0.430742, 0.24063, 51.3, 14
000000171292.jpg, 0.604690, 0.32105, 50.8, 1
000000459134.jpg, 0.673315, 0.22518, 49.5, 20
000000148352.jpg, 0.799656, 0.32000, 48.4, 2
000000290089.jpg, 0.764557, 0.22677, 48.6, 6
000000237246.jpg, 0.652331, 0.22757, 50.0, 4
000000129946.jpg, 0.452884, 0.21288, 46.3, 24
000000150836.jpg, 0.890618, 0.22513, 49.2, 6
000000445934.jpg, 0.519943, 0.23631, 50.5, 4
000000488521.jpg, 0.476253, 0.23495, 53.8, 3
000000130145.jpg, 0.670295, 0.22642, 48.5, 18
000000356157.jpg, 0.852420, 0.23761, 46.6, 6
000000033665.jpg, 0.669633, 0.22267, 50.5, 11
000000448833.jpg, 0.568553, 0.28948, 48.8, 7
000000517060.jpg, 0.901505, 0.22811, 49.1, 4
000000185937.jpg, 0.881694, 0.22469, 48.5, 2
000000409677.jpg, 0.909997, 0.22294, 52.7, 4
000000542233.jpg, 0.586328, 0.25699, 48.7, 2
000000463195.jpg, 0.651435, 0.23800, 50.1, 10
000000414617.jpg, 0.706062, 0.23772, 50.1, 10
000000207456.jpg, 0.917405, 0.23561, 51.0, 1
000000283784.jpg, 0.775235, 0.23893, 49.2, 4
000000359615.jpg, 0.899309, 0.22703, 47.9, 4
000000466377.jpg, 0.635274, 0.23668, 49.9, 14
000000397912.jpg, 0.513856, 0.23538, 49.5, 2
000000451816.jpg, 0.803135, 0.22465, 49.2, 6
000000291954.jpg, 0.602966, 0.22406, 49.2, 7
000000089937.jpg, 0.723126, 0.22811, 47.6, 17
000000431583.jpg, 0.871953, 0.23799, 50.6, 2
000000263888.jpg, 0.592945, 0.23887, 50.5, 9
000000334482.jpg, 0.946909, 0.22576, 48.5, 1
000000134897.jpg, 0.881304, 0.22488, 50.0, 1
000000075951.jpg, 0.651168, 0.22559, 49.1, 5
000000208769.jpg, 0.559413, 0.26616, 49.9, 18
000000086759.jpg, 0.799200, 0.23687, 49.9, 21
000000167164.jpg, 0.753588, 0.24440, 50.8, 9
000000566089.jpg, 0.381273, 0.24086, 53.6, 2
000000569870.jpg, 0.557125, 0.23677, 50.6, 22
000000441607.jpg, 0.828621, 0.23752, 47.4, 2
000000062656.jpg, 0.595471, 0.17952, 50.8, 7
000000057712.jpg, 0.869514, 0.23612, 50.4, 4
000000428638.jpg, 0.890847, 0.24135, 49.6, 3
000000326848.jpg, 0.658893, 0.23866, 54.1, 17
000000367931.jpg, 0.498575, 0.22417, 50.3, 1
000000543053.jpg, 0.620893, 0.23790, 50.0, 23
000000210410.jpg, 0.569874, 0.23666, 49.0, 13
000000438695.jpg, 0.811466, 0.23688, 51.8, 2
000000005489.jpg, 0.519167, 0.23885, 48.5, 7
000000579040.jpg, 0.000000, 0.22490, 49.6, 0
000000041760.jpg, 0.710248, 0.23572, 50.6, 4
000000466634.jpg, 0.572780, 0.23520, 51.0, 6
000000532255.jpg, 0.626339, 0.22878, 46.7, 2
000000138023.jpg, 0.896533, 0.22567, 46.2, 6
000000466400.jpg, 0.891416, 0.22601, 45.6, 1
000000379543.jpg, 0.621585, 0.26032, 47.8, 8
000000036045.jpg, 0.704694, 0.22402, 51.2, 8
000000195788.jpg, 0.625995, 0.22229, 50.0, 19
000000269995.jpg, 0.540054, 0.22632, 51.1, 1
000000108257.jpg, 0.500334, 0.22381, 48.6, 5
000000375507.jpg, 0.652495, 0.23550, 50.7, 13
000000544671.jpg, 0.706666, 0.24245, 46.8, 4
000000101095.jpg, 0.473782, 0.22363, 50.6, 17
000000172008.jpg, 0.375785, 0.23686, 52.1, 5
000000159367.jpg, 0.618808, 0.23999, 47.6, 18
000000230729.jpg, 0.870757, 0.23944, 50.1, 7
000000309960.jpg, 0.657042, 0.31356, 50.7, 6
000000460671.jpg, 0.786570, 0.22210, 49.1, 1
000000197244.jpg, 0.695812, 0.22514, 53.1, 7
000000524566.jpg, 0.815082, 0.22344, 50.9, 2
000000202763.jpg, 0.552591, 0.21028, 51.1, 23
000000230476.jpg, 0.591777, 0.23599, 48.6, 8
000000284869.jpg, 0.678378, 0.23611, 47.2, 3
000000273726.jpg, 0.527119, 0.22604, 47.2, 3
000000163097.jpg, 0.558256, 0.23781, 47.1, 2
000000342763.jpg, 0.950246, 0.22539, 49.7, 1
000000377743.jpg, 0.723672, 0.20903, 48.6, 10
000000513753.jpg, 0.579755, 0.20121, 43.4, 7
000000196303.jpg, 0.693655, 0.23964, 50.5, 11
000000483888.jpg, 0.950741, 0.24143, 48.8, 1
000000564002.jpg, 0.814382, 0.20808, 47.2, 4
000000332347.jpg, 0.764195, 0.22982, 48.7, 3
000000546872.jpg, 0.736398, 0.23751, 46.3, 9
000000299218.jpg, 0.779841, 0.22983, 46.5, 3
000000326945.jpg, 0.507287, 0.24848, 50.1, 30
000000100823.jpg, 0.857553, 0.24007, 50.6, 1
000000193581.jpg, 0.699106, 0.24192, 48.1, 7
000000248984.jpg, 0.753139, 0.24064, 49.9, 2
000000528770.jpg, 0.419675, 0.23821, 51.4, 2
000000429877.jpg, 0.563072, 0.23100, 48.9, 16
000000018720.jpg, 0.769078, 0.22797, 48.8, 9
000000501754.jpg, 0.839337, 0.24659, 49.9, 3
000000123488.jpg, 0.538685, 0.18473, 45.2, 20
000000052398.jpg, 0.709142, 0.24308, 51.7, 1
000000467083.jpg, 0.920757, 0.22576, 49.9, 1
000000320879.jpg, 0.809351, 0.22805, 49.1, 1
000000552030.jpg, 0.743103, 0.22532, 46.4, 3
000000029849.jpg, 0.606064, 0.22785, 47.6, 25
000000349305.jpg, 0.802498, 0.25942, 46.3, 1
000000138718.jpg, 0.921318, 0.23087, 46.7, 1
000000012668.jpg, 0.739650, 0.24856, 44.6, 10
000000388555.jpg, 0.712613, 0.24080, 50.7, 3
000000268932.jpg, 0.679400, 0.24393, 49.0, 20
000000342267.jpg, 0.602518, 0.23924, 48.2, 4
000000534709.jpg, 0.951945, 0.22607, 48.6, 1
000000051752.jpg, 0.936334, 0.24778, 46.6, 2
000000149619.jpg, 0.620534, 0.23878, 49.5, 7
000000184023.jpg, 0.700937, 0.22781, 50.0, 12
000000340660.jpg, 0.614879, 0.22483, 47.6, 8
000000377092.jpg, 0.945463, 0.24277, 49.2, 1
000000275069.jpg, 0.682486, 0.24255, 47.0, 4
000000556354.jpg, 0.452843, 0.22730, 48.9, 2
000000537948.jpg, 0.553863, 0.24094, 48.6, 3
000000404993.jpg, 0.914278, 0.22574, 49.1, 3
000000406649.jpg, 0.658806, 0.31498, 49.3, 2
000000391963.jpg, 0.650067, 0.21270, 46.6, 16
000000098402.jpg, 0.511546, 0.24021, 48.1, 9
000000186312.jpg, 0.565238, 0.23624, 49.9, 17
000000312025.jpg, 0.426008, 0.22741, 50.1, 21
000000467402.jpg, 0.707576, 0.24149, 48.5, 7
000000556941.jpg, 0.591124, 0.25833, 52.5, 9
000000386098.jpg, 0.801958, 0.24184, 47.6, 2
000000066595.jpg, 0.672132, 0.22832, 46.4, 9
000000227857.jpg, 0.802456, 0.22492, 48.5, 2
000000564804.jpg, 0.720833, 0.23131, 49.6, 6
000000300921.jpg, 0.000000, 0.22773, 48.5, 0
000000525882.jpg, 0.682286, 0.29674, 47.5, 2
000000435232.jpg, 0.763172, 0.23866, 46.3, 2
000000184975.jpg, 0.541324, 0.24129, 50.0, 10
000000544433.jpg, 0.725272, 0.22862, 45.5, 11
000000411333.jpg, 0.745822, 0.23288, 46.2, 3
000000455433.jpg, 0.512733, 0.23710, 49.6, 3
000000014560.jpg, 0.430535, 0.22703, 49.4, 14
000000382505.jpg, 0.645524, 0.23958, 46.5, 10
000000280769.jpg, 0.588481, 0.23670, 49.1, 9
000000199530.jpg, 0.719358, 0.24042, 50.5, 1
000000028181.jpg, 0.799454, 0.24045, 47.8, 9
000000287915.jpg, 0.558970, 0.23021, 45.1, 18
000000563843.jpg, 0.560981, 0.24332, 46.2, 5
000000138093.jpg, 0.601764, 0.23783, 50.1, 9
000000169234.jpg, 0.652992, 0.30070, 52.1, 4
000000057572.jpg, 0.720295, 0.32097, 50.2, 2
000000487751.jpg, 0.704984, 0.22434, 50.0, 2
000000288455.jpg, 0.603644, 0.24244, 48.5, 2
000000223695.jpg, 0.559598, 0.24115, 52.0, 5
000000137554.jpg, 0.815267, 0.23902, 47.3, 4
000000568106.jpg, 0.706951, 0.24060, 51.8, 5
000000107063.jpg, 0.631309, 0.23781, 46.9, 5
000000408872.jpg, 0.376595, 0.28447, 49.0, 12
000000031013.jpg, 0.822439, 0.24129, 45.4, 2
000000121998.jpg, 0.909342, 0.22971, 48.3, 3
000000347757.jpg, 0.588410, 0.24513, 47.8, 10
000000169551.jpg, 0.832112, 0.23823, 49.3, 4
000000170242.jpg, 0.460178, 0.22549, 49.5, 18
000000445023.jpg, 0.736082, 0.24027, 48.0, 1
000000129760.jpg, 0.852261, 0.26005, 46.8, 1
000000535734.jpg, 0.716490, 0.23847, 50.0, 2
000000434790.jpg, 0.655157, 0.28683, 49.0, 4
000000448811.jpg, 0.622616, 0.24090, 49.8, 5
000000222812.jpg, 0.489758, 0.23996, 50.4, 15
000000006841.jpg, 0.917543, 0.31190, 47.4, 1
000000564784.jpg, 0.544233, 0.22531, 48.0, 2
000000077644.jpg, 0.557860, 0.24040, 50.7, 52
000000414801.jpg, 0.880998, 0.19972, 45.4, 1
000000303378.jpg, 0.593521, 0.23994, 50.1, 3
000000481270.jpg, 0.487596, 0.22305, 50.9, 3
000000045913.jpg, 0.833724, 0.22452, 46.6, 5
000000117181.jpg, 0.489756, 0.22662, 45.6, 10
000000345902.jpg, 0.582150, 0.22456, 48.0, 12
000000147146.jpg, 0.657257, 0.24087, 48.2, 12
000000326421.jpg, 0.833904, 0.23716, 49.2, 4
000000200261.jpg, 0.896219, 0.23783, 50.4, 1
000000452853.jpg, 0.926307, 0.22614, 49.7, 2
000000127928.jpg, 0.537732, 0.25785, 49.7, 11
000000073106.jpg, 0.785778, 0.24081, 47.4, 9
000000520811.jpg, 0.902967, 0.23005, 46.9, 2
000000157749.jpg, 0.551839, 0.22305, 50.0, 17
000000087239.jpg, 0.581910, 0.24195, 50.6, 5
000000326194.jpg, 0.743604, 0.24060, 45.6, 5
000000338178.jpg, 0.559987, 0.31479, 51.6, 1
000000435735.jpg, 0.529305, 0.24232, 50.0, 2
000000182053.jpg, 0.644865, 0.22765, 48.1, 31
000000461276.jpg, 0.699325, 0.24903, 45.9, 2
000000103013.jpg, 0.648797, 0.24443, 45.7, 10
000000263151.jpg, 0.475590, 0.23710, 50.9, 4
000000075984.jpg, 0.747656, 0.22534, 49.2, 3
000000309858.jpg, 0.608709, 0.23762, 51.0, 10
000000102874.jpg, 0.616595, 0.24120, 48.5, 13
000000117052.jpg, 0.600467, 0.22489, 48.7, 2
000000263143.jpg, 0.917522, 0.22604, 48.2, 1
000000479671.jpg, 0.787819, 0.23972, 51.9, 10
000000348335.jpg, 0.570312, 0.22264, 47.2, 11
000000440247.jpg, 0.794963, 0.22745, 45.5, 2
000000154535.jpg, 0.878117, 0.24314, 46.8, 2
000000510165.jpg, 0.620962, 0.23772, 50.2, 5
000000070873.jpg, 0.806791, 0.22892, 46.0, 5
000000266570.jpg, 0.779112, 0.23906, 51.3, 17
000000065597.jpg, 0.650989, 0.23942, 50.0, 18
000000069755.jpg, 0.795024, 0.22891, 48.1, 2
000000178700.jpg, 0.839185, 0.31201, 51.3, 2
000000148311.jpg, 0.957562, 0.22529, 50.5, 1
000000148060.jpg, 0.704998, 0.22701, 49.2, 3
000000403061.jpg, 0.422004, 0.22903, 45.0, 3
000000121498.jpg, 0.629841, 0.23976, 45.3, 17
000000497914.jpg, 0.746108, 0.24616, 47.4, 12
000000380362.jpg, 0.532537, 0.19653, 47.9, 8
000000247648.jpg, 0.923223, 0.22990, 45.6, 2
000000533847.jpg, 0.568028, 0.18000, 41.7, 34
000000004878.jpg, 0.668282, 0.30064, 50.0, 2
000000544973.jpg, 0.469157, 0.13709, 41.0, 12
000000538697.jpg, 0.639553, 0.22840, 46.2, 7
000000192204.jpg, 0.348759, 0.19628, 48.6, 11
000000571814.jpg, 0.869614, 0.22814, 47.2, 2
000000040631.jpg, 0.453536, 0.22846, 50.0, 14
000000404627.jpg, 0.000000, 0.22816, 48.7, 0
000000246147.jpg, 0.751803, 0.24134, 50.6, 3
000000391289.jpg, 0.634177, 0.22798, 49.5, 2
000000154294.jpg, 0.927008, 0.16154, 43.1, 4
000000100030.jpg, 0.565095, 0.24152, 49.6, 4
000000554389.jpg, 0.729387, 0.22910, 46.0, 5
000000011946.jpg, 0.493386, 0.22645, 50.4, 3
000000319722.jpg, 0.639461, 0.22563, 45.4, 19
000000219631.jpg, 0.860023, 0.22356, 49.9, 3
000000546030.jpg, 0.876751, 0.22809, 48.7, 2
000000258473.jpg, 0.949513, 0.22877, 48.0, 1
000000538855.jpg, 0.942679, 0.25503, 48.7, 2
000000003946.jpg, 0.664740, 0.18409, 48.3, 11
000000141066.jpg, 0.909823, 0.26080, 48.2, 3
000000206342.jpg, 0.566994, 0.24183, 50.4, 2
000000406017.jpg, 0.467598, 0.24466, 47.8, 12
000000483286.jpg, 0.618214, 0.23889, 52.3, 23
000000009309.jpg, 0.676562, 0.22398, 50.9, 12
000000232404.jpg, 0.627928, 0.24028, 49.6, 3
000000132498.jpg, 0.921817, 0.22507, 49.2, 2
000000377930.jpg, 0.740914, 0.23917, 47.4, 17
000000024941.jpg, 0.693781, 0.22983, 45.1, 17
000000484454.jpg, 0.580075, 0.24022, 47.0, 2
000000272624.jpg, 0.636009, 0.23662, 47.8, 8
000000090898.jpg, 0.671332, 0.19820, 46.1, 16
000000465408.jpg, 0.652753, 0.20178, 46.0, 20
000000466998.jpg, 0.955780, 0.25629, 49.5, 1
000000232126.jpg, 0.000000, 0.32083, 48.5, 0
000000190143.jpg, 0.926568, 0.22857, 45.7, 1
000000496364.jpg, 0.773468, 0.24052, 47.5, 3
000000532894.jpg, 0.884714, 0.22783, 48.6, 3
000000286781.jpg, 0.955288, 0.22457, 45.2, 1
000000209714.jpg, 0.647791, 0.22763, 51.0, 3
000000425099.jpg, 0.954576, 0.22874, 46.3, 2
000000294606.jpg, 0.408435, 0.22413, 50.5, 9
000000159330.jpg, 0.524434, 0.25469, 51.0, 23
000000016726.jpg, 0.795387, 0.22360, 49.6, 6
000000243603.jpg, 0.624836, 0.23957, 48.0, 20
000000298263.jpg, 0.334788, 0.24252, 51.2, 2
000000257871.jpg, 0.616785, 0.22849, 45.1, 12
000000235267.jpg, 0.804031, 0.22641, 47.6, 4
000000315051.jpg, 0.568344, 0.22479, 45.6, 9
000000186206.jpg, 0.834043, 0.22710, 45.7, 4
000000305910.jpg, 0.628821, 0.23937, 48.1, 12
000000548572.jpg, 0.837765, 0.22634, 48.2, 1
000000294940.jpg, 0.594252, 0.19746, 48.1, 20
000000341854.jpg, 0.439118, 0.24354, 45.3, 8
000000192598.jpg, 0.731469, 0.24536, 45.7, 3
000000494478.jpg, 0.651751, 0.24000, 48.1, 9
000000111978.jpg, 0.631315, 0.23000, 47.1, 7
000000130379.jpg, 0.712318, 0.23996, 50.2, 10
000000064131.jpg, 0.819861, 0.22612, 48.2, 2
000000258372.jpg, 0.824238, 0.22847, 48.6, 1
000000464407.jpg, 0.648698, 0.22870, 47.8, 8
000000292466.jpg, 0.719232, 0.24020, 46.6, 10
000000287247.jpg, 0.747482, 0.19825, 47.7, 1
000000219887.jpg, 0.708438, 0.23997, 45.1, 8
000000182650.jpg, 0.799046, 0.23974, 50.7, 2
000000375451.jpg, 0.514819, 0.22831, 48.8, 2
000000041834.jpg, 0.652116, 0.22355, 46.4, 14
000000124642.jpg, 0.433676, 0.22686, 48.3, 1
000000261601.jpg, 0.870610, 0.22410, 48.0, 2
000000522986.jpg, 0.713806, 0.23042, 48.2, 10
000000102477.jpg, 0.727558, 0.23914, 45.4, 3
000000417313.jpg, 0.922689, 0.22698, 49.1, 3
000000428586.jpg, 0.678536, 0.23964, 50.5, 8
000000140857.jpg, 0.954091, 0.22897, 46.9, 1
000000072500.jpg, 0.539347, 0.22880, 49.1, 8
000000138177.jpg, 0.714334, 0.24265, 49.0, 19
000000432632.jpg, 0.766695, 0.22406, 49.3, 2
000000041144.jpg, 0.621431, 0.24207, 45.6, 18
000000129845.jpg, 0.497946, 0.23506, 49.2, 2
000000000311.jpg, 0.873479, 0.22462, 47.7, 1
000000083590.jpg, 0.809718, 0.24252, 49.2, 4
000000173123.jpg, 0.857370, 0.22540, 46.6, 2
000000132929.jpg, 0.729481, 0.24042, 47.5, 3
000000473649.jpg, 0.911207, 0.22659, 45.5, 1
000000510825.jpg, 0.449248, 0.25774, 47.3, 2
000000331763.jpg, 0.573173, 0.24191, 51.4, 25
000000317486.jpg, 0.674619, 0.22644, 46.8, 3
000000282414.jpg, 0.511115, 0.22957, 47.3, 32
000000151059.jpg, 0.864347, 0.22926, 48.3, 1
000000505403.jpg, 0.703116, 0.22501, 48.6, 11
000000114371.jpg, 0.684885, 0.24094, 48.5, 13
000000544033.jpg, 0.512428, 0.22661, 48.2, 4
000000295980.jpg, 0.461532, 0.23653, 51.2, 21
000000085357.jpg, 0.577561, 0.19841, 48.6, 3
000000299222.jpg, 0.899539, 0.21235, 50.5, 2
000000163034.jpg, 0.855707, 0.22709, 46.8, 2
000000103457.jpg, 0.693298, 0.24393, 48.6, 2
000000009264.jpg, 0.586936, 0.25875, 47.4, 8
000000232195.jpg, 0.566676, 0.23935, 42.5, 12
000000245715.jpg, 0.746872, 0.23956, 48.6, 8
000000525821.jpg, 0.635753, 0.22078, 47.5, 6
000000187805.jpg, 0.421769, 0.23925, 52.0, 2
000000235910.jpg, 0.946776, 0.23140, 46.3, 1
000000004599.jpg, 0.479223, 0.22703, 46.6, 9
000000384941.jpg, 0.537667, 0.15561, 43.1, 36
000000050078.jpg, 0.607976, 0.22955, 49.0, 2
000000533708.jpg, 0.625827, 0.24211, 46.4, 3
000000133116.jpg, 0.452116, 0.22496, 49.4, 8
000000052716.jpg, 0.593930, 0.31566, 48.8, 3
000000569015.jpg, 0.598332, 0.23983, 51.9, 11
000000085609.jpg, 0.594164, 0.23982, 47.8, 17
000000302390.jpg, 0.766303, 0.22838, 47.9, 2
000000576559.jpg, 0.773584, 0.22332, 49.9, 1
000000307046.jpg, 0.726587, 0.19718, 50.3, 7
000000356243.jpg, 0.500991, 0.24066, 49.6, 2
000000249733.jpg, 0.870844, 0.22801, 46.6, 2
000000147874.jpg, 0.607374, 0.23575, 48.5, 10
000000073435.jpg, 0.595886, 0.24035, 48.3, 15
000000105630.jpg, 0.923414, 0.22543, 48.8, 2
000000172609.jpg, 0.804077, 0.23850, 49.9, 2
000000409406.jpg, 0.661371, 0.22791, 48.4, 23
000000255591.jpg, 0.851053, 0.31849, 48.7, 2
000000067188.jpg, 0.487342, 0.22833, 48.2, 15
000000445407.jpg, 0.894587, 0.22776, 44.7, 1
000000399130.jpg, 0.741921, 0.22726, 48.3, 2
000000118290.jpg, 0.890003, 0.25727, 46.4, 6
000000090404.jpg, 0.426515, 0.27932, 48.0, 2
000000577390.jpg, 0.791172, 0.22960, 48.7, 2
000000385083.jpg, 0.837731, 0.22837, 51.4, 4
000000177526.jpg, 0.938053, 0.24110, 48.4, 3
000000413835.jpg, 0.920783, 0.21314, 45.0, 2
000000390751.jpg, 0.462619, 0.24682, 46.5, 29
000000130606.jpg, 0.836986, 0.22681, 47.9, 2
000000190088.jpg, 0.878462, 0.24010, 51.4, 1
000000267928.jpg, 0.678071, 0.23775, 50.7, 6
000000241400.jpg, 0.760303, 0.23951, 48.3, 3
000000427938.jpg, 0.590043, 0.24397, 49.6, 22
000000449242.jpg, 0.554610, 0.22612, 46.8, 12
000000079105.jpg, 0.527432, 0.23759, 51.7, 13
000000354082.jpg, 0.435716, 0.23914, 50.0, 6
000000024675.jpg, 0.626652, 0.24285, 47.6, 7
000000025092.jpg, 0.623380, 0.23030, 46.7, 11
000000199730.jpg, 0.886185, 0.22515, 45.8, 5
000000474765.jpg, 0.687799, 0.23599, 51.3, 10
000000546252.jpg, 0.512698, 0.24014, 46.9, 4
000000538297.jpg, 0.463040, 0.24047, 47.3, 3
000000213363.jpg, 0.390073, 0.23999, 46.7, 4
000000023979.jpg, 0.659800, 0.22692, 49.2, 6
000000308698.jpg, 0.795163, 0.22377, 51.4, 2
000000252361.jpg, 0.598690, 0.22892, 48.3, 2
000000424762.jpg, 0.933965, 0.24025, 48.0, 2
000000503708.jpg, 0.902517, 0.23123, 44.3, 4
000000272283.jpg, 0.673585, 0.24328, 48.7, 7
000000191932.jpg, 0.901979, 0.23987, 50.1, 2
000000099117.jpg, 0.909091, 0.24012, 51.5, 1
000000356137.jpg, 0.872926, 0.22800, 48.7, 1
000000117277.jpg, 0.742641, 0.22919, 48.2, 2
000000131091.jpg, 0.606824, 0.22608, 51.5, 1
000000328063.jpg, 0.626459, 0.19583, 49.3, 3
000000362610.jpg, 0.690957, 0.24055, 50.1, 31
000000263183.jpg, 0.600712, 0.22576, 46.5, 10
000000375540.jpg, 0.590975, 0.22684, 47.9, 17
000000487232.jpg, 0.613567, 0.20041, 50.0, 28
000000099610.jpg, 0.817931, 0.19418, 50.0, 8
000000009152.jpg, 0.376081, 0.23797, 48.4, 2
000000018863.jpg, 0.773225, 0.24159, 47.8, 5
000000212376.jpg, 0.550960, 0.23856, 50.9, 10
000000258143.jpg, 0.694212, 0.31808, 49.3, 2
000000450583.jpg, 0.760633, 0.21443, 49.5, 1
000000369938.jpg, 0.934736, 0.24514, 46.1, 1
000000241722.jpg, 0.880474, 0.25987, 46.2, 2
000000516928.jpg, 0.681842, 0.23037, 47.3, 1
000000192504.jpg, 0.764556, 0.23872, 49.5, 13
000000125300.jpg, 0.922724, 0.32116, 47.9, 2
000000039242.jpg, 0.503908, 0.22609, 49.2, 27
000000312448.jpg, 0.710502, 0.22342, 47.6, 3
000000187193.jpg, 0.894167, 0.24171, 47.3, 4
000000283626.jpg, 0.643450, 0.23224, 49.4, 2
000000447640.jpg, 0.688321, 0.22750, 47.0, 5
000000331202.jpg, 0.863052, 0.21358, 50.8, 3
000000012697.jpg, 0.579747, 0.24375, 44.5, 7
000000293775.jpg, 0.848637, 0.23098, 45.7, 2
000000547412.jpg, 0.849222, 0.22489, 48.1, 4
000000383224.jpg, 0.488779, 0.24056, 48.8, 13
000000075867.jpg, 0.708914, 0.22686, 48.0, 4
000000409476.jpg, 0.640600, 0.19826, 47.4, 23
000000163648.jpg, 0.747025, 0.24289, 46.3, 1
000000284619.jpg, 0.872192, 0.22542, 47.5, 2
000000503315.jpg, 0.947182, 0.23856, 46.7, 1
000000289875.jpg, 0.904501, 0.22780, 48.6, 3
000000245195.jpg, 0.564967, 0.23699, 49.2, 13
000000465166.jpg, 0.568186, 0.24049, 47.2, 3
000000159556.jpg, 0.643400, 0.25428, 51.6, 2
000000320583.jpg, 0.898137, 0.24261, 47.9, 1
000000188794.jpg, 0.733668, 0.24205, 45.4, 3
000000098660.jpg, 0.650560, 0.25956, 48.4, 22
000000289942.jpg, 0.712723, 0.23739, 48.2, 9
000000204229.jpg, 0.552227, 0.24104, 49.9, 5
000000382983.jpg, 0.771060, 0.22567, 50.0, 4
000000225249.jpg, 0.915123, 0.22931, 47.3, 3
000000181428.jpg, 0.889037, 0.24032, 49.5, 1
000000506497.jpg, 0.652508, 0.22849, 47.6, 2
000000500038.jpg, 0.673491, 0.24364, 49.7, 2
000000374535.jpg, 0.787376, 0.22959, 47.5, 4
000000274404.jpg, 0.767994, 0.22768, 46.6, 4
000000413694.jpg, 0.886115, 0.23998, 51.8, 2
000000204169.jpg, 0.867290, 0.22336, 46.7, 2
000000403603.jpg, 0.804321, 0.22969, 48.2, 2
